date,population,admission,release
2020-12-22,117512.68568593355,2263.284487118585,2758.0892798970985
2020-12-23,116942.88089315504,2188.2844871185853,2493.7468556546746
2020-12-24,116359.80943370989,1910.6753962094942,1670.0468556546748
2020-12-25,116076.33797426471,1389.2753962094941,815.0246334324523
2020-12-26,116446.36651481954,1185.0531739872717,941.0246334324523
2020-12-27,116967.39505537435,1462.0531739872717,818.5246334324523
2020-12-28,117705.42359592918,1553.6007183968854,2418.7810921529067
2020-12-29,117384.9283543342,2085.8085778306677,1283.026957104948
2020-12-30,117619.88722862335,1605.3270078646863,1260.3681335755366
2020-12-31,117968.8461029125,1609.3270078646863,1261.3681335755366
2021-01-01,118314.30497720165,1606.8270078646863,1261.3681335755366
2021-01-02,118659.7638514908,1606.8270078646863,1261.3681335755366
2021-01-03,119263.22272577994,1621.1003774299031,366.49308814605564
2021-01-04,119557.20016553825,660.9705279043314,3553.4211487788903
2021-01-05,118722.8232465062,2865.921114168988,2567.101604629572
2021-01-06,118437.56036256191,2281.339704549899,2596.90355268152
2021-01-07,118732.38873206112,2891.2319221807525,2958.6146637926313
2021-01-08,118422.21710156038,2648.443033291864,2790.431330459298
2021-01-09,118428.12880439295,2798.95969995853,1223.6288052067728
2021-01-10,119093.81828500332,1889.3182858171167,1052.6632879653935
2021-01-11,119766.47328285503,1725.3182858171167,2840.5180575259506
2021-01-12,119431.30352186429,2524.3268603080064,2774.32995463206
2021-01-13,119291.16709420692,2634.1935269746727,2753.4491031389202
2021-01-14,119221.14941150512,2682.747804617933,2751.567467517731
2021-01-15,119098.17463309379,2630.0877386113325,2744.1703601599365
2021-01-16,119415.69985468242,3060.6955817485878,1275.5592490488257
2021-01-17,120288.72507627108,2148.5844706374764,1156.2509157154923
2021-01-18,120886.42529785972,1753.9511373041435,1262.0842490488258
2021-01-19,121365.6255194484,1741.2844706374767,3206.4413919059684
2021-01-20,120865.24836008468,2706.0642325422386,3249.417582382159
2021-01-21,120231.20886305861,2615.8780853560916,2860.285325827852
2021-01-22,119749.080958619,2645.8024767418588,2645.59704784812
2021-01-23,119772.45305417938,2668.9691434085257,1206.4370478481203
2021-01-24,120573.40514973982,2007.889143408526,1153.2703811814538
2021-01-25,121105.52391196687,1685.389143408526,3105.645381181453
2021-01-26,120460.26767419395,2460.389143408526,2694.3358573719297
2021-01-27,120379.1071921146,2614.13966100687,2884.133476419549
2021-01-28,120015.57171003525,2520.597994340203,2701.179630265703
2021-01-29,119823.74456128925,2511.7563276735364,2724.349349435422
2021-01-30,119853.322174448,2755.352888520097,1206.275275361348
2021-01-31,120614.89978760672,1967.852888520097,1135.2752753613481
2021-02-01,121200.9774007655,1721.352888520097,3261.38066751821
2021-02-02,120483.86628843403,2546.7445551867636,2557.9181464198286
2021-02-03,120468.5220679945,2553.983942964471,2827.8881634040263
2021-02-04,120527.17784755492,2888.983942964471,2404.6614967373594
